service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
19643_20260301,1,1,1,1,1,0,0,20260301,20261212
19644_20260301,1,1,1,1,1,0,0,20260301,20261212
19645_20260301,1,1,1,1,1,0,0,20260301,20261212
19646_20260301,1,1,1,1,1,0,0,20260301,20261212
19647_20260301,1,1,1,1,1,0,0,20260301,20261212
19648_20260301,1,1,1,1,1,0,0,20260301,20261212
19649_20260301,1,1,1,1,1,0,0,20260301,20261212
19650_20260301,1,1,1,1,1,0,0,20260301,20261212
19651_20260301,1,1,1,1,1,0,0,20260301,20261212
19652_20260301,1,1,1,1,1,0,0,20260301,20261212
19653_20260301,1,1,1,1,1,0,0,20260301,20261212
21132_20260412,0,0,0,0,0,0,1,20260412,20260426
21132_20260510,0,0,0,0,0,0,1,20260510,20260510
21723_20260221,0,0,0,0,0,1,0,20260221,20260328
21723_20260411,0,0,0,0,0,1,0,20260411,20260425
21723_20260509,0,0,0,0,0,1,0,20260509,20260516
21810_20260316,1,1,1,1,1,0,0,20260316,20260411
21811_20260316,1,1,1,1,1,0,0,20260316,20260411
21812_20260316,0,0,0,0,1,1,1,20260316,20260411
21813_20260316,0,0,0,0,1,1,1,20260316,20260411
23400_20260218,0,1,1,1,1,0,0,20260218,20260402
23400_20260407,0,1,1,1,1,0,0,20260407,20260515
25600_20260316,1,1,1,1,1,1,0,20260316,20261212
25601_20260316,1,1,1,1,1,1,1,20260316,20261212
25620_20260316,1,1,1,1,1,1,1,20260316,20261212
25621_20260316,1,1,1,1,1,1,1,20260316,20261212
25622_20260316,1,1,1,1,1,1,1,20260316,20261212
25623_20260316,1,1,1,1,1,1,1,20260316,20261212
25624_20260316,1,1,1,1,1,1,1,20260316,20261212
25625_20260316,1,1,1,1,1,1,1,20260316,20261212
25673_20260316,1,1,1,1,1,1,1,20260316,20261212
26409_20260316,1,1,1,1,1,1,1,20260316,20260411
26414_20260316,1,1,1,1,1,1,1,20260316,20260411
30810_20260301,1,1,1,1,1,1,1,20260301,20261212
30811_20260301,1,1,1,1,1,0,0,20260301,20261212
30813_20260301,1,1,1,1,1,1,1,20260301,20261212
30890_20251214,1,1,1,1,1,1,1,20251214,20260401
30891_20251214,1,1,1,1,1,1,1,20251214,20260401
30892_20251214,1,1,1,1,1,1,1,20251214,20260401
30893_20251214,1,1,1,1,1,1,1,20251214,20260401
30894_20251214,1,1,1,1,1,1,1,20251214,20260401
30895_20251214,1,1,1,1,1,1,1,20251214,20260401
30896_20251214,1,1,1,1,1,1,1,20251214,20260401
30897_20251214,1,1,1,1,1,1,1,20251214,20260401
30898_20251214,1,1,1,1,1,1,1,20251214,20260401
30899_20251214,1,1,1,1,1,1,1,20251214,20260401
33400_20260221,0,0,0,0,0,1,0,20260221,20260328
33400_20260411,0,0,0,0,0,1,0,20260411,20260516
34011_20251214,1,1,1,1,1,1,1,20251214,20260401
34101_20251214,1,1,1,1,1,0,0,20251214,20260401
35600_20260316,1,1,1,1,1,1,0,20260316,20261212
35601_20260316,1,1,1,1,1,1,1,20260316,20261212
35620_20260316,1,1,1,1,1,1,1,20260316,20261212
35621_20260316,1,1,1,1,1,1,1,20260316,20261212
35622_20260316,1,1,1,1,1,1,1,20260316,20261212
35623_20260316,1,1,1,1,1,1,1,20260316,20261212
35624_20260316,1,1,1,1,1,1,1,20260316,20261212
35625_20260316,1,1,1,1,1,1,1,20260316,20261212
35657_20260406,1,1,1,1,0,0,0,20260406,20260416
35657_20260427,1,1,1,1,0,0,0,20260427,20260514
35659_20260406,1,1,1,1,0,0,0,20260406,20260416
35659_20260427,1,1,1,1,0,0,0,20260427,20260514
35700_20260222,0,0,0,0,0,0,1,20260222,20260329
35700_20260412,0,0,0,0,0,0,1,20260412,20260426
35700_20260510,0,0,0,0,0,0,1,20260510,20260517
35758_20260221,0,0,0,0,0,1,0,20260221,20260328
35758_20260411,0,0,0,0,0,1,0,20260411,20260425
35758_20260509,0,0,0,0,0,1,0,20260509,20260516
35760_20260221,0,0,0,0,0,1,0,20260221,20260328
35760_20260411,0,0,0,0,0,1,0,20260411,20260425
35760_20260509,0,0,0,0,0,1,0,20260509,20260516
35762_20260221,0,0,0,0,0,1,1,20260221,20260329
35762_20260411,0,0,0,0,0,1,1,20260411,20260426
35762_20260502,0,0,0,0,0,1,0,20260502,20260502
35762_20260509,0,0,0,0,0,1,1,20260509,20260517
35900_20260222,0,0,0,0,0,0,1,20260222,20260329
35900_20260412,0,0,0,0,0,0,1,20260412,20260426
35900_20260510,0,0,0,0,0,0,1,20260510,20260517
35907_20260222,0,0,0,0,0,0,1,20260222,20260329
35907_20260412,0,0,0,0,0,0,1,20260412,20260426
35907_20260510,0,0,0,0,0,0,1,20260510,20260517
35911_20260222,0,0,0,0,0,0,1,20260222,20260329
35911_20260412,0,0,0,0,0,0,1,20260412,20260426
35911_20260510,0,0,0,0,0,0,1,20260510,20260517
36049_20260330,1,1,1,1,1,0,0,20260330,20260410
36400_20260322,1,1,1,1,1,1,1,20260322,20261212
36403_20260322,1,1,1,1,1,1,1,20260322,20261212
36404_20260322,1,1,1,1,1,1,1,20260322,20261212
36405_20260322,1,1,1,1,1,0,0,20260322,20261212
36406_20260322,1,1,1,1,1,1,1,20260322,20261212
36407_20260322,1,1,1,1,1,1,1,20260322,20261212
36408_20260322,1,1,1,1,1,1,1,20260322,20261212
36409_20260322,1,1,1,1,1,1,1,20260322,20261212
36410_20260322,1,1,1,1,1,1,1,20260322,20261212
36411_20260322,1,1,1,1,1,1,1,20260322,20261212
36412_20260322,1,1,1,1,1,1,1,20260322,20261212
36413_20260322,1,1,1,1,1,1,1,20260322,20261212
36414_20260322,1,1,1,1,1,1,1,20260322,20261212
36415_20260322,1,1,1,1,1,1,1,20260322,20261212
36417_20260322,1,1,1,1,1,1,1,20260322,20261212
36466_20260420,1,1,1,1,1,0,0,20260420,20260424
39000_20260303,1,1,1,1,1,1,1,20260303,20260403
39000_20260407,1,1,1,1,1,1,1,20260407,20260418
39000_20260420,1,1,1,1,1,1,1,20260420,20260601
39001_20260303,1,1,1,1,1,1,1,20260303,20260403
39001_20260407,1,1,1,1,1,1,1,20260407,20260418
39001_20260420,1,1,1,1,1,1,1,20260420,20260601
39002_20260303,1,1,1,1,1,1,1,20260303,20260403
39002_20260407,1,1,1,1,1,1,1,20260407,20260418
39002_20260420,1,1,1,1,1,1,1,20260420,20260601
39003_20260303,1,1,1,1,1,1,1,20260303,20260403
39003_20260407,1,1,1,1,1,1,1,20260407,20260418
39003_20260420,1,1,1,1,1,1,1,20260420,20260601
39004_20260303,1,1,1,1,1,1,1,20260303,20260403
39004_20260407,1,1,1,1,1,1,1,20260407,20260418
39004_20260420,1,1,1,1,1,1,1,20260420,20260601
39005_20260303,1,1,1,1,1,1,1,20260303,20260403
39005_20260407,1,1,1,1,1,1,1,20260407,20260418
39005_20260420,1,1,1,1,1,1,1,20260420,20260601
39006_20260303,1,1,1,1,1,1,1,20260303,20260403
39006_20260407,1,1,1,1,1,1,1,20260407,20260418
39006_20260420,1,1,1,1,1,1,1,20260420,20260601
39007_20260303,1,1,1,1,1,1,1,20260303,20260403
39007_20260407,1,1,1,1,1,1,1,20260407,20260418
39007_20260420,1,1,1,1,1,1,1,20260420,20260601
39008_20260315,0,0,0,0,0,0,1,20260315,20260329
39008_20260412,0,0,0,0,0,0,1,20260412,20260418
39008_20260420,0,0,0,0,0,0,1,20260420,20260510
39008_20260524,0,0,0,0,0,0,1,20260524,20260531
39009_20260315,0,0,0,0,0,0,1,20260315,20260329
39009_20260412,0,0,0,0,0,0,1,20260412,20260418
39009_20260420,0,0,0,0,0,0,1,20260420,20260510
39009_20260524,0,0,0,0,0,0,1,20260524,20260531
39010_20260315,0,0,0,0,0,0,1,20260315,20260329
39010_20260412,0,0,0,0,0,0,1,20260412,20260418
39010_20260420,0,0,0,0,0,0,1,20260420,20260510
39010_20260524,0,0,0,0,0,0,1,20260524,20260531
39011_20260315,0,0,0,0,0,0,1,20260315,20260329
39011_20260412,0,0,0,0,0,0,1,20260412,20260418
39011_20260420,0,0,0,0,0,0,1,20260420,20260510
39011_20260524,0,0,0,0,0,0,1,20260524,20260531
39012_20260315,0,0,0,0,0,0,1,20260315,20260329
39012_20260412,0,0,0,0,0,0,1,20260412,20260418
39012_20260420,0,0,0,0,0,0,1,20260420,20260510
39012_20260524,0,0,0,0,0,0,1,20260524,20260531
39013_20260315,0,0,0,0,0,0,1,20260315,20260329
39013_20260412,0,0,0,0,0,0,1,20260412,20260418
39013_20260420,0,0,0,0,0,0,1,20260420,20260510
39013_20260524,0,0,0,0,0,0,1,20260524,20260531
39014_20260315,0,0,0,0,0,0,1,20260315,20260329
39014_20260412,0,0,0,0,0,0,1,20260412,20260418
39014_20260420,0,0,0,0,0,0,1,20260420,20260510
39014_20260524,0,0,0,0,0,0,1,20260524,20260531
39015_20260315,0,0,0,0,0,0,1,20260315,20260329
39015_20260412,0,0,0,0,0,0,1,20260412,20260418
39015_20260420,0,0,0,0,0,0,1,20260420,20260510
39015_20260524,0,0,0,0,0,0,1,20260524,20260531
39016_20260315,0,0,0,0,0,0,1,20260315,20260329
39016_20260412,0,0,0,0,0,0,1,20260412,20260418
39016_20260420,0,0,0,0,0,0,1,20260420,20260510
39016_20260524,0,0,0,0,0,0,1,20260524,20260531
39017_20260315,0,0,0,0,0,0,1,20260315,20260329
39017_20260412,0,0,0,0,0,0,1,20260412,20260418
39017_20260420,0,0,0,0,0,0,1,20260420,20260510
39017_20260524,0,0,0,0,0,0,1,20260524,20260531
39018_20260315,0,0,0,0,0,0,1,20260315,20260329
39018_20260412,0,0,0,0,0,0,1,20260412,20260418
39018_20260420,0,0,0,0,0,0,1,20260420,20260510
39018_20260524,0,0,0,0,0,0,1,20260524,20260531
39019_20260315,0,0,0,0,0,0,1,20260315,20260329
39019_20260412,0,0,0,0,0,0,1,20260412,20260418
39019_20260420,0,0,0,0,0,0,1,20260420,20260510
39019_20260524,0,0,0,0,0,0,1,20260524,20260531
39020_20260315,0,0,0,0,0,0,1,20260315,20260329
39020_20260412,0,0,0,0,0,0,1,20260412,20260418
39020_20260420,0,0,0,0,0,0,1,20260420,20260510
39020_20260524,0,0,0,0,0,0,1,20260524,20260531
39022_20260315,0,0,0,0,0,0,1,20260315,20260329
39022_20260412,0,0,0,0,0,0,1,20260412,20260418
39022_20260420,0,0,0,0,0,0,1,20260420,20260510
39022_20260524,0,0,0,0,0,0,1,20260524,20260531
39087_20260308,0,0,0,0,0,0,1,20260308,20260329
39087_20260412,0,0,0,0,0,0,1,20260412,20260510
39087_20260524,0,0,0,0,0,0,1,20260524,20260531
39089_20260308,0,0,0,0,0,0,1,20260308,20260329
39089_20260412,0,0,0,0,0,0,1,20260412,20260510
39089_20260524,0,0,0,0,0,0,1,20260524,20260531
39090_20260308,0,0,0,0,0,0,1,20260308,20260329
39090_20260412,0,0,0,0,0,0,1,20260412,20260510
39090_20260524,0,0,0,0,0,0,1,20260524,20260531
39091_20260307,0,0,0,0,0,1,1,20260307,20260329
39091_20260411,0,0,0,0,0,1,1,20260411,20260417
39091_20260419,0,0,0,0,0,1,1,20260419,20260523
39091_20260530,0,0,0,0,0,1,1,20260530,20260531
39094_20260308,0,0,0,0,0,0,1,20260308,20260329
39094_20260412,0,0,0,0,0,0,1,20260412,20260510
39094_20260524,0,0,0,0,0,0,1,20260524,20260531
39095_20260307,0,0,0,0,0,1,1,20260307,20260329
39095_20260411,0,0,0,0,0,1,1,20260411,20260417
39095_20260419,0,0,0,0,0,1,1,20260419,20260523
39095_20260530,0,0,0,0,0,1,1,20260530,20260531
39099_20260302,1,1,1,1,1,1,1,20260302,20260402
39099_20260406,1,1,1,1,1,1,1,20260406,20260417
39099_20260419,1,1,1,1,1,1,1,20260419,20260531
39100_20260307,0,0,0,0,0,1,1,20260307,20260329
39100_20260411,0,0,0,0,0,1,1,20260411,20260417
39100_20260419,0,0,0,0,0,1,1,20260419,20260523
39100_20260530,0,0,0,0,0,1,1,20260530,20260531
39101_20260302,1,1,1,1,1,1,1,20260302,20260402
39101_20260406,1,1,1,1,1,1,1,20260406,20260417
39101_20260419,1,1,1,1,1,1,1,20260419,20260531
39102_20260307,0,0,0,0,0,1,1,20260307,20260329
39102_20260411,0,0,0,0,0,1,1,20260411,20260417
39102_20260419,0,0,0,0,0,1,1,20260419,20260523
39102_20260530,0,0,0,0,0,1,1,20260530,20260531
39103_20260302,1,1,1,1,1,1,1,20260302,20260402
39103_20260406,1,1,1,1,1,1,1,20260406,20260417
39103_20260419,1,1,1,1,1,1,1,20260419,20260531
39104_20260302,1,1,1,1,1,1,1,20260302,20260402
39104_20260406,1,1,1,1,1,1,1,20260406,20260417
39104_20260419,1,1,1,1,1,1,1,20260419,20260531
39105_20260302,1,1,1,1,1,1,1,20260302,20260402
39105_20260406,1,1,1,1,1,1,1,20260406,20260417
39105_20260419,1,1,1,1,1,1,1,20260419,20260531
39106_20260302,1,1,1,1,1,1,1,20260302,20260402
39106_20260406,1,1,1,1,1,1,1,20260406,20260417
39106_20260419,1,1,1,1,1,1,1,20260419,20260531
39107_20260302,1,1,1,1,1,1,1,20260302,20260402
39107_20260406,1,1,1,1,1,1,1,20260406,20260417
39107_20260419,1,1,1,1,1,1,1,20260419,20260531
39108_20260302,1,1,1,1,1,1,1,20260302,20260402
39108_20260406,1,1,1,1,1,1,1,20260406,20260417
39108_20260419,1,1,1,1,1,1,1,20260419,20260531
39110_20260302,1,1,1,1,1,1,1,20260302,20260402
39110_20260406,1,1,1,1,1,1,1,20260406,20260417
39110_20260419,1,1,1,1,1,1,1,20260419,20260531
39300_20260419,0,0,0,0,0,0,1,20260419,20260419
39301_20260419,0,0,0,0,0,0,1,20260419,20260419
39302_20260419,0,0,0,0,0,0,1,20260419,20260419
39303_20260419,0,0,0,0,0,0,1,20260419,20260419
39304_20260419,0,0,0,0,0,0,1,20260419,20260419
39305_20260419,0,0,0,0,0,0,1,20260419,20260419
39306_20260419,0,0,0,0,0,0,1,20260419,20260419
39307_20260419,0,0,0,0,0,0,1,20260419,20260419
39308_20260418,0,0,0,0,0,1,0,20260418,20260418
39309_20260418,0,0,0,0,0,1,0,20260418,20260418
39310_20260418,0,0,0,0,0,1,0,20260418,20260418
39311_20260418,0,0,0,0,0,1,0,20260418,20260418
39312_20260418,0,0,0,0,0,1,0,20260418,20260418
39313_20260418,0,0,0,0,0,1,0,20260418,20260418
39314_20260418,0,0,0,0,0,1,0,20260418,20260418
39315_20260418,0,0,0,0,0,1,0,20260418,20260418
39316_20260418,0,0,0,0,0,1,0,20260418,20260418
39317_20260418,0,0,0,0,0,1,0,20260418,20260418
39318_20260418,0,0,0,0,0,1,0,20260418,20260418
39319_20260418,0,0,0,0,0,1,0,20260418,20260418
39320_20260418,0,0,0,0,0,1,0,20260418,20260418
39408_20260419,0,0,0,0,0,0,1,20260419,20260419
39409_20260419,0,0,0,0,0,0,1,20260419,20260419
39410_20260419,0,0,0,0,0,0,1,20260419,20260419
39411_20260419,0,0,0,0,0,0,1,20260419,20260419
39412_20260419,0,0,0,0,0,0,1,20260419,20260419
39413_20260329,0,0,0,0,0,0,1,20260329,20260329
39413_20260412,0,0,0,0,0,0,1,20260412,20260412
39413_20260419,0,0,0,0,0,0,1,20260419,20260419
39414_20260419,0,0,0,0,0,0,1,20260419,20260419
39415_20260329,0,0,0,0,0,0,1,20260329,20260329
39415_20260412,0,0,0,0,0,0,1,20260412,20260412
39415_20260419,0,0,0,0,0,0,1,20260419,20260419
39416_20260419,0,0,0,0,0,0,1,20260419,20260419
39417_20260329,0,0,0,0,0,0,1,20260329,20260329
39417_20260412,0,0,0,0,0,0,1,20260412,20260412
39417_20260419,0,0,0,0,0,0,1,20260419,20260419
39418_20260419,0,0,0,0,0,0,1,20260419,20260419
39419_20260329,0,0,0,0,0,0,1,20260329,20260329
39419_20260412,0,0,0,0,0,0,1,20260412,20260412
39419_20260419,0,0,0,0,0,0,1,20260419,20260419
39420_20260419,0,0,0,0,0,0,1,20260419,20260419
39421_20260329,0,0,0,0,0,0,1,20260329,20260329
39421_20260412,0,0,0,0,0,0,1,20260412,20260412
39422_20260329,0,0,0,0,0,0,1,20260329,20260329
39422_20260412,0,0,0,0,0,0,1,20260412,20260412
39422_20260419,0,0,0,0,0,0,1,20260419,20260419
39423_20260329,0,0,0,0,0,0,1,20260329,20260329
39423_20260412,0,0,0,0,0,0,1,20260412,20260412
39424_20260329,0,0,0,0,0,0,1,20260329,20260329
39424_20260412,0,0,0,0,0,0,1,20260412,20260412
39425_20260329,0,0,0,0,0,0,1,20260329,20260329
39425_20260412,0,0,0,0,0,0,1,20260412,20260412
39426_20260329,0,0,0,0,0,0,1,20260329,20260329
39426_20260412,0,0,0,0,0,0,1,20260412,20260412
39427_20260329,0,0,0,0,0,0,1,20260329,20260329
39427_20260412,0,0,0,0,0,0,1,20260412,20260412
39428_20260329,0,0,0,0,0,0,1,20260329,20260329
39428_20260412,0,0,0,0,0,0,1,20260412,20260412
39429_20260329,0,0,0,0,0,0,1,20260329,20260329
39429_20260412,0,0,0,0,0,0,1,20260412,20260412
39430_20260329,0,0,0,0,0,0,1,20260329,20260329
39430_20260412,0,0,0,0,0,0,1,20260412,20260412
39431_20260329,0,0,0,0,0,0,1,20260329,20260329
39431_20260412,0,0,0,0,0,0,1,20260412,20260412
39432_20260329,0,0,0,0,0,0,1,20260329,20260329
39432_20260412,0,0,0,0,0,0,1,20260412,20260412
39433_20260329,0,0,0,0,0,0,1,20260329,20260329
39433_20260412,0,0,0,0,0,0,1,20260412,20260412
39434_20260329,0,0,0,0,0,0,1,20260329,20260329
39434_20260412,0,0,0,0,0,0,1,20260412,20260412
39435_20260329,0,0,0,0,0,0,1,20260329,20260329
39435_20260412,0,0,0,0,0,0,1,20260412,20260412
39436_20260329,0,0,0,0,0,0,1,20260329,20260329
39436_20260412,0,0,0,0,0,0,1,20260412,20260412
39437_20260329,0,0,0,0,0,0,1,20260329,20260329
39437_20260412,0,0,0,0,0,0,1,20260412,20260412
39438_20260329,0,0,0,0,0,0,1,20260329,20260329
39438_20260412,0,0,0,0,0,0,1,20260412,20260412
39439_20260329,0,0,0,0,0,0,1,20260329,20260329
39439_20260412,0,0,0,0,0,0,1,20260412,20260412
39440_20260329,0,0,0,0,0,0,1,20260329,20260329
39440_20260412,0,0,0,0,0,0,1,20260412,20260412
39441_20260329,0,0,0,0,0,0,1,20260329,20260329
39441_20260412,0,0,0,0,0,0,1,20260412,20260412
39442_20260329,0,0,0,0,0,0,1,20260329,20260329
39442_20260412,0,0,0,0,0,0,1,20260412,20260412
39443_20260329,0,0,0,0,0,0,1,20260329,20260329
39443_20260412,0,0,0,0,0,0,1,20260412,20260412
39444_20260329,0,0,0,0,0,0,1,20260329,20260329
39444_20260412,0,0,0,0,0,0,1,20260412,20260412
39446_20260329,0,0,0,0,0,0,1,20260329,20260329
39446_20260412,0,0,0,0,0,0,1,20260412,20260412
39448_20260329,0,0,0,0,0,0,1,20260329,20260329
39448_20260412,0,0,0,0,0,0,1,20260412,20260412
39450_20260329,0,0,0,0,0,0,1,20260329,20260329
39450_20260412,0,0,0,0,0,0,1,20260412,20260412
39452_20260329,0,0,0,0,0,0,1,20260329,20260329
39452_20260412,0,0,0,0,0,0,1,20260412,20260412
39454_20260329,0,0,0,0,0,0,1,20260329,20260329
39454_20260412,0,0,0,0,0,0,1,20260412,20260412
39491_20260418,0,0,0,0,0,1,0,20260418,20260418
39500_20260329,0,0,0,0,0,0,1,20260329,20260329
39500_20260412,0,0,0,0,0,0,1,20260412,20260412
39501_20260329,0,0,0,0,0,0,1,20260329,20260329
39501_20260412,0,0,0,0,0,0,1,20260412,20260412
39502_20260329,0,0,0,0,0,0,1,20260329,20260329
39502_20260412,0,0,0,0,0,0,1,20260412,20260412
39503_20260329,0,0,0,0,0,0,1,20260329,20260329
39503_20260412,0,0,0,0,0,0,1,20260412,20260412
39504_20260329,0,0,0,0,0,0,1,20260329,20260329
39504_20260412,0,0,0,0,0,0,1,20260412,20260412
39505_20260329,0,0,0,0,0,0,1,20260329,20260329
39505_20260412,0,0,0,0,0,0,1,20260412,20260412
39506_20260329,0,0,0,0,0,0,1,20260329,20260329
39506_20260412,0,0,0,0,0,0,1,20260412,20260412
39507_20260329,0,0,0,0,0,0,1,20260329,20260329
39507_20260412,0,0,0,0,0,0,1,20260412,20260412
39508_20260329,0,0,0,0,0,0,1,20260329,20260329
39508_20260412,0,0,0,0,0,0,1,20260412,20260412
39509_20260329,0,0,0,0,0,0,1,20260329,20260329
39509_20260412,0,0,0,0,0,0,1,20260412,20260412
39510_20260329,0,0,0,0,0,0,1,20260329,20260329
39510_20260412,0,0,0,0,0,0,1,20260412,20260412
39511_20260329,0,0,0,0,0,0,1,20260329,20260329
39511_20260412,0,0,0,0,0,0,1,20260412,20260412
39512_20260329,0,0,0,0,0,0,1,20260329,20260329
39512_20260412,0,0,0,0,0,0,1,20260412,20260412
39513_20260329,0,0,0,0,0,0,1,20260329,20260329
39513_20260412,0,0,0,0,0,0,1,20260412,20260412
39514_20260329,0,0,0,0,0,0,1,20260329,20260329
39514_20260412,0,0,0,0,0,0,1,20260412,20260412
39515_20260329,0,0,0,0,0,0,1,20260329,20260329
39515_20260412,0,0,0,0,0,0,1,20260412,20260412
39516_20260329,0,0,0,0,0,0,1,20260329,20260329
39516_20260412,0,0,0,0,0,0,1,20260412,20260412
39517_20260329,0,0,0,0,0,0,1,20260329,20260329
39517_20260412,0,0,0,0,0,0,1,20260412,20260412
39518_20260329,0,0,0,0,0,0,1,20260329,20260329
39518_20260412,0,0,0,0,0,0,1,20260412,20260412
39519_20260329,0,0,0,0,0,0,1,20260329,20260329
39519_20260412,0,0,0,0,0,0,1,20260412,20260412
39520_20260329,0,0,0,0,0,0,1,20260329,20260329
39520_20260412,0,0,0,0,0,0,1,20260412,20260412
39521_20260329,0,0,0,0,0,0,1,20260329,20260329
39521_20260412,0,0,0,0,0,0,1,20260412,20260412
39522_20260329,0,0,0,0,0,0,1,20260329,20260329
39522_20260412,0,0,0,0,0,0,1,20260412,20260412
39523_20260329,0,0,0,0,0,0,1,20260329,20260329
39523_20260412,0,0,0,0,0,0,1,20260412,20260412
39524_20260329,0,0,0,0,0,0,1,20260329,20260329
39524_20260412,0,0,0,0,0,0,1,20260412,20260412
39525_20260329,0,0,0,0,0,0,1,20260329,20260329
39525_20260412,0,0,0,0,0,0,1,20260412,20260412
39526_20260329,0,0,0,0,0,0,1,20260329,20260329
39526_20260412,0,0,0,0,0,0,1,20260412,20260412
39527_20260329,0,0,0,0,0,0,1,20260329,20260329
39527_20260412,0,0,0,0,0,0,1,20260412,20260412
39528_20260329,0,0,0,0,0,0,1,20260329,20260329
39528_20260412,0,0,0,0,0,0,1,20260412,20260412
39529_20260329,0,0,0,0,0,0,1,20260329,20260329
39529_20260412,0,0,0,0,0,0,1,20260412,20260412
39530_20260329,0,0,0,0,0,0,1,20260329,20260329
39530_20260412,0,0,0,0,0,0,1,20260412,20260412
39531_20260329,0,0,0,0,0,0,1,20260329,20260329
39531_20260412,0,0,0,0,0,0,1,20260412,20260412
39532_20260329,0,0,0,0,0,0,1,20260329,20260329
39532_20260412,0,0,0,0,0,0,1,20260412,20260412
39533_20260329,0,0,0,0,0,0,1,20260329,20260329
39533_20260412,0,0,0,0,0,0,1,20260412,20260412
40890_20251214,1,1,1,1,1,1,1,20251214,20260401
40891_20251214,1,1,1,1,1,1,1,20251214,20260401
40892_20251214,1,1,1,1,1,1,1,20251214,20260401
40893_20251214,1,1,1,1,1,1,1,20251214,20260401
40894_20251214,1,1,1,1,1,1,1,20251214,20260401
40895_20251214,1,1,1,1,1,1,1,20251214,20260401
40896_20251214,1,1,1,1,1,1,1,20251214,20260401
40897_20251214,1,1,1,1,1,1,1,20251214,20260401
40898_20251214,1,1,1,1,1,1,1,20251214,20260401
40899_20251214,1,1,1,1,1,1,1,20251214,20260401
43400_20260221,0,0,0,0,0,1,0,20260221,20260328
43400_20260411,0,0,0,0,0,1,0,20260411,20260516
44010_20251214,1,1,1,1,1,1,1,20251214,20260401
44011_20251214,1,1,1,1,1,1,1,20251214,20260401
44101_20251214,1,1,1,1,1,1,0,20251214,20260401
44106_20251214,1,1,1,1,1,1,1,20251214,20260401
45601_20260316,0,0,0,0,1,0,1,20260316,20260401
45601_20260402,0,0,0,1,0,0,0,20260402,20260402
45601_20260403,0,0,0,0,1,1,1,20260403,20260429
45601_20260430,0,0,0,1,0,0,0,20260430,20260430
45601_20260501,0,0,0,0,1,0,1,20260501,20260602
45601_20260603,0,0,1,0,0,0,0,20260603,20260603
45601_20260604,0,0,0,1,1,0,1,20260604,20260608
45601_20260609,0,1,0,0,0,0,0,20260609,20260609
45601_20260610,1,1,1,0,1,1,1,20260610,20261212
